Date,Close,High,Low,Open,Volume,RSI,Stoch,EMA_20,MACD,BB_upper,BB_lower,ATR,OBV,Volume_SMA_20,Log_Returns,Target
2023-04-26,290.213,294.3397,287.6192,291.5198,64599200,58.7693,82.6446,278.7455,3.83,289.7414,272.7582,7.1648,2116126400,27574710.0,0.0699,1
2023-04-27,299.5079,299.8714,290.0951,290.8026,46462600,60.1629,98.7596,280.7228,5.0507,293.8282,271.0609,7.1578,2162589000,28643490.0,0.0315,0
2023-04-28,301.8954,303.5363,298.0144,298.7022,36446700,63.6809,95.0239,282.7393,6.1399,297.7761,269.3934,7.0687,2199035700,29213155.0,0.0079,0
2023-05-01,300.2251,303.212,299.8222,301.6105,21294100,68.8006,89.9582,284.4046,6.7901,300.4527,268.4127,6.7669,2177741600,28639560.0,-0.0055,0
2023-05-02,300.0777,303.7819,298.6039,302.3867,26404400,68.2849,88.8495,285.8973,7.2104,302.755,267.8967,6.7823,2151337200,28715615.0,-0.0005,1
2023-05-03,299.0853,303.2218,298.7807,301.2665,22360800,63.3333,85.862,287.1533,7.3783,304.5707,267.773,6.6272,2128976400,28542440.0,-0.0033,1
2023-05-04,300.0777,302.3867,298.1028,300.8932,22519900,68.5608,88.8495,288.3842,7.5049,306.3117,268.1021,6.5016,2151496300,28565195.0,0.0033,0
2023-05-05,305.2262,306.5232,298.9576,300.3823,28181200,70.0494,96.3934,289.9882,7.9293,308.8686,267.417,6.6588,2179677500,28485740.0,0.017,0
2023-05-08,303.2612,304.7842,300.7459,304.7154,21318600,68.0878,90.9292,291.2523,8.0147,310.7883,267.3897,6.6455,2158358900,28396520.0,-0.0065,0
2023-05-09,301.64,304.6269,300.962,302.6225,21340800,66.094,86.4208,292.2416,7.861,311.9949,268.5579,6.5907,2137018100,28099730.0,-0.0054,0
2023-05-10,306.8573,307.5352,302.2983,303.2317,30078000,71.6172,98.1664,293.6335,8.0671,313.8763,269.5081,6.7346,2167096100,28233460.0,0.0171,0
2023-05-11,304.6956,305.688,300.9128,304.6858,31680200,69.4955,92.3197,294.6871,7.9643,315.3485,270.0275,6.9339,2135415900,28606335.0,-0.0071,0
2023-05-12,303.5756,305.2263,301.247,305.128,19758100,72.8188,89.2905,295.5336,7.7036,316.2841,271.3351,6.7241,2115657800,28544845.0,-0.0037,1
2023-05-15,304.057,304.4893,302.2196,303.7033,16336500,81.6709,82.5355,296.3453,7.4499,317.221,272.4281,6.437,2131994300,28169860.0,0.0016,1
2023-05-16,306.2972,308.2328,304.4206,304.4206,26730300,72.6919,89.3283,297.2931,7.345,318.243,273.7023,5.0404,2158724600,28498285.0,0.0073,1
2023-05-17,309.1922,309.6156,305.9821,307.5084,24315000,66.6738,96.3503,298.4264,7.4101,319.4553,275.0679,4.6017,2183039600,28856520.0,0.0094,1
2023-05-18,313.643,314.155,308.9165,309.7141,27276000,68.8845,96.8101,299.8756,7.7316,320.8659,276.9101,4.5814,2210315600,29058100.0,0.0143,0
2023-05-19,313.4658,313.8695,311.5259,311.8903,27529500,72.3581,95.7061,301.1699,7.8813,321.6749,279.3706,4.5067,2182786100,29350755.0,-0.0006,0
2023-05-22,316.2622,317.6507,313.1408,313.7218,24115700,75.0848,92.8974,302.6073,8.1318,321.6046,283.382,4.459,2206901800,29225990.0,0.0089,1
2023-05-23,310.4329,317.7787,310.423,315.1298,30797200,65.2947,62.6661,303.3526,7.7705,316.6429,292.3259,4.6672,2176104600,28477240.0,-0.0186,1
2023-05-24,309.0445,311.6539,307.8235,309.911,23384900,61.9581,53.5937,303.8946,7.288,315.7019,295.15,4.6348,2152719700,26416525.0,-0.0045,1
2023-05-25,320.9297,321.8946,315.1003,318.2907,43301700,67.7524,95.4372,305.517,7.7751,318.4968,294.4973,5.0122,2196021400,26258480.0,0.0377,0
2023-05-26,327.7929,328.2951,318.9209,319.0587,36630600,74.9674,98.1661,307.6385,8.6156,322.8901,292.6938,5.3618,2232652000,26267675.0,0.0212,0
2023-05-30,326.1387,330.5993,325.4592,330.0971,29503100,74.9171,84.9742,309.4005,9.0439,325.8117,292.3636,5.4672,2203148900,26678125.0,-0.0051,1
2023-05-31,323.3619,330.7963,322.3181,327.2022,45950600,67.6633,75.122,310.7301,9.0549,327.5664,292.9373,5.6517,2157198300,27655435.0,-0.0086,1
2023-06-01,327.4877,328.4232,319.7481,320.9396,26773900,73.4082,88.8033,312.3261,9.2895,329.7715,293.5724,5.8467,2183972200,27876090.0,0.0127,0
2023-06-02,330.2645,332.3323,327.4581,329.1321,25864000,76.5081,93.133,314.0345,9.589,332.2201,294.1425,5.9106,2209836200,28043295.0,0.0084,0
2023-06-05,330.7962,333.3761,329.5358,330.0873,21307100,76.5316,91.0902,315.6309,9.7567,334.6487,294.2708,6.0228,2231143300,27699590.0,0.0016,0
2023-06-06,328.5709,330.235,327.084,330.1956,20396200,72.1072,82.4588,316.8632,9.5994,336.1304,295.3201,5.9897,2210747100,27653470.0,-0.0068,0
2023-06-07,318.4286,329.3684,317.562,326.5719,40717100,58.0144,41.5029,317.0123,8.5577,335.8824,297.247,6.5735,2170030000,28622285.0,-0.0314,1
2023-06-08,320.2798,321.6387,318.399,318.98,23277700,56.0308,48.7477,317.3235,7.7917,336.0599,298.4118,6.4307,2193307700,28282270.0,0.0058,1
2023-06-09,321.7863,324.9373,319.4428,320.0139,22514900,57.3825,54.6436,317.7485,7.223,336.0493,300.1315,6.6558,2215822600,27824005.0,0.0047,1
2023-06-12,326.7689,327.0151,320.1813,323.5489,24260300,58.974,74.1427,318.6076,7.0925,336.2313,302.2688,6.8218,2240082900,28049115.0,0.0154,1
2023-06-13,329.1715,331.8203,325.3312,329.3487,22951300,67.0002,83.5453,319.6137,7.1012,336.4384,304.5731,6.7599,2263034200,28379855.0,0.0073,1
2023-06-14,332.1748,333.8488,327.7142,329.2207,26003800,70.3871,91.0714,320.81,7.2666,337.0629,306.5364,6.9245,2289038000,28343530.0,0.0091,0
2023-06-15,342.7701,344.4835,332.037,332.3127,38899100,69.6981,93.6357,322.9014,8.1586,340.2182,306.7389,6.8956,2327937100,29072735.0,0.0314,0
2023-06-16,337.0884,346.0885,336.7143,345.9408,46533600,58.5663,68.4501,324.2526,8.3112,341.7698,307.5318,6.8956,2281403500,30035615.0,-0.0167,0
2023-06-20,332.8739,336.8422,330.7175,334.1146,26375400,55.9272,53.6762,325.0737,7.9999,342.2643,308.9781,6.9835,2255028100,29977910.0,-0.0126,0
2023-06-21,328.4527,332.5589,326.9855,331.2197,25117800,54.354,38.1774,325.3955,7.3121,342.3141,310.1473,6.7986,2229910300,30028015.0,-0.0134,0
2023-06-22,334.5085,334.9122,328.2361,329.0041,23556800,55.8128,59.4062,326.2634,7.173,342.0789,312.7901,6.6558,2253467100,29665995.0,0.0183,0
2023-06-23,329.8903,332.7853,328.3444,329.2404,23084700,49.6994,43.2171,326.6088,6.6139,340.3071,316.6465,6.7479,2230382400,29650985.0,-0.0139,0
2023-06-26,323.5686,330.9636,323.4603,328.6102,21520600,44.6873,21.0562,326.3193,5.5962,340.1397,317.0778,7.0096,2208861800,28561930.0,-0.0193,1
2023-06-27,329.4472,331.003,324.2579,326.7787,24354100,50.6113,41.6637,326.6172,5.204,340.2215,317.1615,7.2754,2233215900,27948105.0,0.018,1
2023-06-28,330.7076,332.805,328.6988,329.5358,20259500,59.7773,44.4523,327.0067,4.938,340.418,317.4219,6.7254,2253475400,27485925.0,0.0038,0
2023-06-29,329.9199,330.9636,327.5271,329.5851,16997000,57.8082,39.32,327.2842,4.6104,340.4487,318.047,6.7395,2236478400,26038245.0,-0.0024,0
2023-06-30,335.3258,337.4823,332.0369,332.5785,26823800,60.3151,58.4568,328.05,4.7325,341.1262,318.1533,6.8872,2263302200,26040740.0,0.0163,0
2023-07-03,332.8148,335.6803,331.4166,333.9965,12508700,54.7864,41.3403,328.5038,4.5739,341.3392,318.1953,6.7036,2250793500,25372975.0,-0.0075,0
2023-07-05,332.9724,336.4188,329.6048,329.9593,18172400,53.1199,42.0367,328.9294,4.4101,341.5294,318.2227,6.7268,2268965900,25216240.0,0.0005,0
2023-07-06,336.0446,337.7383,330.363,332.1354,28161200,53.1729,55.6135,329.607,4.4766,342.2023,318.2972,6.8154,2297127100,25604490.0,0.0092,0
2023-07-07,332.0566,336.5567,331.84,334.1245,21185300,40.1484,37.9896,329.8403,4.1595,341.5225,320.3398,6.2633,2275941800,24627900.0,-0.0119,0
2023-07-10,326.7492,330.0972,322.5741,329.4768,32791400,40.4267,27.5325,329.5459,3.4403,340.822,321.6873,6.2711,2243150400,25103585.0,-0.0161,1
2023-07-11,327.3793,327.7633,321.9931,325.9909,26698200,44.5507,34.2088,329.3396,2.8879,340.2229,322.8456,6.2281,2269848600,25312750.0,0.0019,1
2023-07-12,332.037,336.4188,330.5304,331.4461,29995300,53.5381,63.7901,329.5965,2.7938,340.1925,323.4028,6.4532,2299843900,25599500.0,0.0141,1
2023-07-13,337.4134,338.4768,333.8291,334.3608,20567200,52.9064,93.5485,330.341,3.117,340.8669,323.5527,6.4363,2320411100,25480295.0,0.0161,1
2023-07-14,339.9538,346.0491,339.0381,342.2679,28302200,60.5058,74.6623,331.2565,3.5374,341.9225,323.2749,6.6129,2348713300,25595215.0,0.0075,1
2023-07-17,340.4364,341.6771,336.9604,340.3871,20363900,70.0539,76.6682,332.1307,3.865,341.3154,323.6487,6.4138,2369077200,24668455.0,0.0014,0
2023-07-18,353.9857,361.164,336.9309,340.5348,64872700,74.6733,81.6742,334.2122,5.1585,346.2847,320.3691,7.6137,2433949900,25585410.0,0.039,0
2023-07-19,349.6432,356.9102,347.0436,356.2111,39732900,67.9284,70.5883,335.6818,5.7667,349.0297,319.301,8.0252,2394217000,26253285.0,-0.0123,0
2023-07-20,341.5589,352.4889,340.0818,348.1563,33778400,59.6822,49.9497,336.2415,5.5325,349.7798,319.8615,8.666,2360438600,26686315.0,-0.0234,1
2023-07-21,338.5064,344.9364,334.6267,343.804,69368900,52.7537,42.157,336.4572,5.0426,350.0688,319.9723,8.8622,2291069700,28976920.0,-0.009,0
2023-07-24,339.8258,341.6082,337.0687,340.5545,26678100,56.1978,45.5254,336.778,4.7065,350.5083,320.5263,8.8819,2317747800,29156590.0,0.0039,0
2023-07-25,345.606,346.502,339.7864,341.7952,41637700,60.1584,60.2816,337.6188,4.8506,351.1446,322.0938,8.8749,2359385500,30162445.0,0.0169,0
2023-07-26,332.5982,339.3926,328.0096,336.2121,58383700,47.6106,27.074,337.1406,3.8706,351.0406,322.5129,9.6049,2301001800,31863925.0,-0.0384,0
2023-07-27,325.6562,336.1037,324.0117,335.2667,39635300,45.7371,9.3515,336.0469,2.5049,351.4061,321.6423,10.1317,2261366500,32832715.0,-0.0211,1
2023-07-28,333.189,334.8039,328.0687,328.561,28484900,54.1656,28.5822,335.7747,2.0073,351.334,322.0412,10.1078,2289851400,33407110.0,0.0229,0
2023-07-31,330.7766,332.5293,328.2558,331.7613,25446000,52.148,18.2085,335.2987,1.4021,351.3351,321.5852,10.048,2264405400,33338220.0,-0.0073,0
2023-08-01,331.1901,333.3564,328.5905,330.0577,18311900,49.4342,19.3214,334.9074,0.9449,351.3551,321.4027,9.7428,2282717300,33628380.0,0.0012,0
2023-08-02,322.4855,328.5216,321.3629,328.5216,27761300,40.451,2.8204,333.7244,-0.1184,352.0201,319.6891,9.9847,2254956000,34107825.0,-0.0266,0
2023-08-03,321.6583,324.829,320.9592,321.0084,18253700,38.0345,1.7389,332.5752,-1.0161,352.5009,317.7696,9.6443,2236702300,33612450.0,-0.0026,0
2023-08-04,322.7611,330.0085,322.2294,326.7984,23727700,38.5332,4.4819,331.6405,-1.6199,352.861,316.48,9.9038,2260430000,33739570.0,0.0034,0
2023-08-07,325.0555,326.0402,322.5051,323.3421,17741500,28.022,11.3941,331.0134,-1.8915,352.9466,316.225,8.4254,2278171500,32987075.0,0.0071,0
2023-08-08,321.0577,323.7164,318.0544,321.9538,22327600,28.1696,8.7217,330.0652,-2.4016,353.3562,315.1833,8.2207,2255843900,32768545.0,-0.0124,0
2023-08-09,317.2962,322.1015,316.1342,321.4713,22373300,30.161,3.8263,328.8491,-3.074,354.0658,312.9996,7.7607,2233470600,32387445.0,-0.0118,0
2023-08-10,317.9855,323.2339,316.2623,321.0282,20113700,32.546,6.096,327.8145,-3.5107,354.1333,310.9893,7.5223,2253584300,32364770.0,0.0022,0
2023-08-11,316.0948,317.4734,314.3224,315.3563,24342600,30.0099,5.508,326.6983,-3.9637,353.8392,308.8975,7.4597,2229241700,32166790.0,-0.006,0
2023-08-14,319.0785,319.0981,315.1791,316.469,18836100,26.5494,18.971,325.9726,-4.0355,352.9858,307.6151,7.26,2248077800,32090400.0,0.0094,0
2023-08-15,316.9318,320.1124,315.9865,318.0544,16966300,32.8592,11.9802,325.1116,-4.2169,348.9342,307.9613,6.2978,2231111500,29695080.0,-0.0068,0
2023-08-16,316.1622,320.129,315.5701,316.5569,20698900,37.9904,8.9826,324.2593,-4.3724,345.3504,308.1971,5.7597,2210412600,28743380.0,-0.0024,0
2023-08-17,312.6887,317.6127,312.0275,316.3003,21257200,21.0997,3.0998,323.1573,-4.7215,343.5528,307.1076,5.5052,2189155400,28117320.0,-0.011,1
2023-08-18,312.294,314.1689,307.4292,310.3303,24744800,22.3725,18.7634,322.1227,-4.9727,342.0212,306.018,5.6343,2164410600,25886115.0,-0.0013,1
2023-08-21,317.6227,318.5009,312.8467,313.7249,24040000,32.3178,45.1451,321.6941,-4.6878,339.4891,306.3297,5.7372,2188450600,25754210.0,0.0169,0
2023-08-22,318.1949,321.767,317.2081,321.1947,16102000,42.9039,47.6795,321.3609,-4.3655,334.3141,308.7636,5.3609,2204552600,24477425.0,0.0018,0
2023-08-23,322.6749,324.8458,319.1817,319.5369,21166400,51.5,67.5206,321.486,-3.7058,332.7343,309.3511,5.5595,2225719000,22616560.0,0.014,0
2023-08-24,315.7379,328.5758,315.728,328.4475,23281400,41.1589,39.2907,320.9386,-3.7001,332.2558,308.8378,5.8808,2202437600,21798865.0,-0.0217,1
2023-08-25,318.7081,321.0566,314.5833,317.218,21684100,42.1434,53.3366,320.7261,-3.4166,329.9202,309.7253,6.0907,2224121700,21458825.0,0.0094,1
2023-08-28,319.4185,321.8361,317.4647,321.3526,14808500,47.7914,56.6963,320.6016,-3.0988,327.9367,310.573,5.9028,2238930200,20926950.0,0.0022,1
2023-08-29,324.0662,324.6287,317.6226,317.6226,19284600,58.9093,78.6747,320.9316,-2.4438,325.9502,311.8471,5.977,2258214800,20975585.0,0.0144,0
2023-08-30,324.4412,325.4477,322.1322,324.3228,15222100,58.5666,80.4481,321.2658,-1.8728,326.3069,311.686,5.7159,2273436900,20348625.0,0.0012,1
2023-08-31,323.4249,326.5332,322.4578,324.8458,26411000,59.9577,75.6418,321.4715,-1.4852,326.5712,311.5983,5.7453,2247025900,20756490.0,-0.0031,1
2023-09-01,324.3129,327.5988,322.4578,326.9278,14931200,57.5402,79.8412,321.7421,-1.0938,326.839,311.4857,5.8326,2261957100,20316665.0,0.0027,0
2023-09-05,329.1382,330.4211,324.3129,324.6484,18553900,66.3237,94.4205,322.4465,-0.3897,327.875,310.858,5.9742,2280511000,20357285.0,0.0148,0
2023-09-06,328.4771,330.0362,325.8128,328.9705,17535800,66.5167,91.545,323.0208,0.1137,329.1549,310.32,5.9503,2262975200,20117695.0,-0.002,1
2023-09-07,325.5464,328.6744,324.678,326.9081,18381000,67.4994,78.7982,323.2613,0.2729,329.8361,310.4639,5.8368,2244594200,19918080.0,-0.009,0
2023-09-08,329.8487,331.7137,325.1023,325.724,19530100,71.595,90.115,323.8887,0.7378,331.2862,310.2001,5.8276,2264124300,19888900.0,0.0131,0
2023-09-11,333.4702,333.9438,330.9934,332.7794,16583300,70.3497,97.5535,324.8012,1.3825,333.3392,309.8846,5.6768,2280707600,19500935.0,0.0109,0
2023-09-12,327.3817,332.3354,327.0956,331.3782,17565500,60.333,66.1057,325.047,1.3862,333.9628,310.0913,5.8065,2263142100,19437405.0,-0.0184,0
2023-09-13,331.6151,332.3946,326.7897,326.9279,16544400,60.1116,87.9714,325.6725,1.7109,335.1741,310.3483,5.7318,2279686500,19416310.0,0.0128,0
2023-09-14,334.2201,336.3515,332.1183,334.6641,20267000,73.1749,90.2086,326.4866,2.1537,336.6688,310.6594,5.1524,2299953500,19394715.0,0.0078,0
2023-09-15,325.8523,332.9373,325.2898,332.4637,37666900,57.8901,44.4098,326.4262,1.8085,336.2783,312.3662,5.3279,2262286600,20215200.0,-0.0254,0
2023-09-18,324.7076,326.0299,322.0433,323.4642,16834200,55.7858,37.8292,326.2625,1.4262,335.4738,314.4122,5.3004,2245452400,19819670.0,-0.0035,0
2023-09-19,324.303,325.0332,320.2178,321.8558,16505900,50.2855,25.321,326.0759,1.0781,335.2385,315.3154,5.1439,2228946500,19442965.0,-0.0012,0
2023-09-20,316.5273,325.2306,316.2707,325.1517,21436500,41.9022,1.2775,325.1665,0.1728,335.4289,314.9583,5.5471,2207510000,19709690.0,-0.0243,0
2023-09-21,315.3036,321.0466,310.8335,315.0372,35529500,41.7252,17.5174,324.2272,-0.6361,335.9357,313.7144,5.9855,2171980500,20427845.0,-0.0039,0
2023-09-22,312.817,317.1983,311.9684,317.07,21447900,38.6563,7.7729,323.1405,-1.4609,336.355,313.0031,5.9918,2150532600,20336170.0,-0.0079,0
2023-09-25,313.34,313.4683,310.8336,312.4025,17836000,32.9645,9.8223,322.2071,-2.0488,336.884,311.9372,5.7437,2168368600,20143765.0,0.0017,0
2023-09-26,308.0114,311.7019,305.9194,310.9619,26297600,29.9497,6.8743,320.8551,-2.9111,338.1786,309.5019,5.9721,2142071000,20718220.0,-0.0172,1
2023-09-27,308.6528,310.1428,305.5938,308.1692,19410100,32.672,9.9455,319.693,-3.5023,338.9326,307.2065,6.0116,2161481100,20724495.0,0.0021,1
2023-09-28,309.4916,311.3072,305.357,306.8766,19683600,27.5224,13.3397,318.7214,-3.8587,339.2838,305.3603,5.9643,2181164700,20947570.0,0.0027,0
2023-09-29,311.5737,315.2445,310.8139,313.5472,24140300,24.9718,20.0573,318.0407,-3.9279,339.3445,304.1145,6.0828,2205305000,20834035.0,0.0067,1
2023-10-02,317.5436,317.6324,311.0112,312.0966,20570000,38.7242,39.3186,317.9934,-3.4611,339.0571,303.725,6.1004,2225875000,21115975.0,0.019,0
2023-10-03,309.2449,317.1391,307.0937,316.5864,21033500,26.5466,12.5438,317.1602,-3.718,338.4615,302.3313,6.4464,2204841500,21239955.0,-0.0265,1
2023-10-04,314.7412,315.8069,309.8468,309.8764,20720100,30.7452,34.025,316.9298,-3.4384,337.5238,301.8954,6.5768,2225561600,21399170.0,0.0176,1
2023-10-05,315.1359,315.7477,310.7349,314.8694,16965600,37.4246,47.3029,316.7589,-3.1486,336.8933,301.4849,6.297,2242527200,21328400.0,0.0013,1
2023-10-06,322.9314,324.8359,312.1163,312.363,25645500,48.1971,88.4309,317.3468,-2.2639,335.9301,301.7563,6.9208,2268172700,21634170.0,0.0244,1
2023-10-09,325.4576,325.9312,318.9054,320.4546,19891200,51.1235,97.6979,318.1192,-1.3434,334.4255,302.4596,7.0787,2288063900,21799565.0,0.0078,0
2023-10-10,324.0465,326.7207,323.336,326.5825,20557100,58.3517,87.4827,318.6838,-0.7195,333.9323,302.6193,6.6805,2267506800,21949145.0,-0.0043,0
2023-10-11,328.0232,328.4179,324.7866,326.8292,20063200,63.3135,98.2884,319.5732,0.0948,333.1804,303.0121,6.2632,2287570000,22125085.0,0.0122,0
2023-10-12,326.7798,329.2172,324.3721,326.1977,19313100,65.0053,89.7849,320.2596,0.6325,331.4389,304.0096,6.2357,2268256900,22077390.0,-0.0038,0
2023-10-13,323.3952,329.4145,322.0433,327.9837,21072400,60.1799,74.9796,320.5582,0.7765,331.0509,304.1518,6.574,2247184500,21247665.0,-0.0104,0
2023-10-16,328.2403,331.694,326.2272,326.6713,22158000,70.682,86.8865,321.2898,1.2671,331.7048,303.8512,6.6368,2269342500,21513855.0,0.0149,0
2023-10-17,327.6679,329.0494,323.0794,325.2306,18338500,69.4686,84.7133,321.8973,1.5913,332.2803,303.6122,6.7383,2251004000,21605485.0,-0.0017,0
2023-10-18,325.7437,331.1512,323.9576,328.0922,23153600,66.2779,75.8121,322.2636,1.6736,333.1362,303.6779,6.8271,2227850400,21691340.0,-0.0059,0
2023-10-19,326.9377,332.4242,326.5331,327.7567,25052100,65.6671,78.3405,322.7087,1.8144,334.1154,303.8621,6.8933,2252902500,21167470.0,0.0037,0
2023-10-20,322.3493,327.5298,321.1454,327.3325,25012600,55.0425,60.2262,322.6745,1.5379,334.3723,304.5584,6.8764,2227889900,21345705.0,-0.0141,1
2023-10-23,324.9642,328.3291,320.0994,321.1651,24374700,68.728,66.9582,322.8926,1.5124,334.8541,305.2391,6.7178,2252264600,21672640.0,0.0081,0
2023-10-24,326.1582,327.4508,323.2669,326.918,31153600,65.1559,71.1102,323.2036,1.5704,334.8523,307.0555,6.5479,2283418200,21915440.0,0.0037,0
2023-10-25,336.1641,341.6209,333.1544,340.4565,55053800,72.2397,81.5051,324.4379,2.3961,336.5438,308.1152,7.2944,2338472000,23697625.0,0.0302,0
2023-10-26,323.5531,337.1114,322.6157,336.0358,37828500,50.5967,20.4605,324.3536,2.0098,335.9005,310.1646,7.4212,2300643500,24604870.0,-0.0382,1
2023-10-27,325.4477,332.2663,324.0564,326.0595,29856500,49.9904,24.851,324.4578,1.8353,335.437,312.0155,7.5418,2330500000,24890680.0,0.0058,1
2023-10-30,332.8485,334.9602,327.441,329.0001,22828100,57.6606,59.2386,325.257,2.2681,336.4977,312.4854,7.9795,2353328100,25003585.0,0.0225,1
2023-10-31,333.6379,334.5162,330.2632,334.3681,20265300,55.1736,62.9067,326.0551,2.6443,336.0338,315.3885,7.971,2373593400,24965175.0,0.0024,1
2023-11-01,341.4926,342.8248,335.1575,335.2957,28158800,62.0846,94.138,327.5254,3.5355,338.2791,315.8183,8.2811,2401752200,25337110.0,0.0233,1
2023-11-02,343.7129,344.2162,340.2099,342.6472,24348100,67.0137,97.9133,329.067,4.3705,340.5652,316.39,8.0408,2426100300,25706235.0,0.0065,1
2023-11-03,348.1336,349.7026,342.736,345.0056,23624000,66.7776,94.6999,330.8829,5.3276,344.3763,315.0991,7.9456,2449724300,25605160.0,0.0128,1
2023-11-06,351.8143,352.8109,348.6763,348.775,23828300,69.35,96.9532,332.8764,6.3103,348.5405,313.5706,7.8533,2473552600,25802015.0,0.0105,1
2023-11-07,355.7614,357.6659,352.8998,354.6464,25833900,73.2997,94.9304,335.0559,7.3233,352.9709,312.3116,7.7575,2499386500,26065855.0,0.0112,1
2023-11-08,358.3961,359.0572,355.7811,356.8961,26767800,73.8838,98.303,337.2788,8.2436,357.3707,310.9492,7.5157,2526154300,26401085.0,0.0074,0
2023-11-09,355.9192,359.965,355.5936,357.5079,24847300,76.3312,89.8515,339.0541,8.6731,360.4767,310.7571,7.3719,2501307000,26677795.0,-0.0069,1
2023-11-10,364.7805,365.2048,356.2942,356.7087,28042100,78.4435,99.0037,341.5042,9.6177,365.0283,310.344,7.4473,2529349100,27026280.0,0.0246,0
2023-11-13,361.83,363.5964,361.0604,363.3497,19986500,74.859,92.076,343.44,10.0127,368.3424,310.3889,7.4142,2509362600,26917705.0,-0.0081,1
2023-11-14,365.3725,367.0303,362.4912,366.1028,27683900,72.37,96.2674,345.5288,10.4908,371.8821,310.6197,6.6812,2537046500,27384975.0,0.0097,0
2023-11-15,365.5208,368.942,362.9895,367.1128,26860100,89.7254,92.3781,347.4328,10.7575,374.7833,311.6962,6.0709,2563906600,27570300.0,0.0004,1
2023-11-16,371.9479,372.1259,366.0251,366.7964,27182300,90.5374,99.6017,349.7676,11.3567,378.524,312.4565,5.9203,2591088900,27676810.0,0.0174,0
2023-11-17,365.6989,370.1681,362.8808,369.4166,40157000,79.2247,84.6473,351.2848,11.1982,379.9794,315.3361,5.8885,2550931900,28434030.0,-0.0169,1
2023-11-20,373.2036,374.6176,366.8359,367.0535,52465100,81.4421,96.4168,353.3723,11.545,382.4605,317.6789,6.2218,2603397000,29838550.0,0.0203,0
2023-11-21,368.8827,371.9974,366.9546,371.4535,28423100,73.0616,83.3326,354.8495,11.3405,383.5761,320.8358,6.012,2574973900,29702025.0,-0.0116,1
2023-11-22,373.609,375.5273,370.7614,373.7573,23345300,74.1524,94.1502,356.6361,11.4281,385.8837,322.2726,6.2004,2598319200,28116600.0,0.0127,1
2023-11-24,373.1938,373.7277,370.9295,373.0949,10176600,71.6464,91.3095,358.2131,11.3334,385.9952,327.1253,5.9027,2588142600,26734005.0,-0.0011,0
2023-11-27,374.3605,376.3677,371.9776,372.5511,22179200,70.3591,91.4469,359.7509,11.223,385.5417,332.47,5.8822,2610321800,26350140.0,0.0031,0
2023-11-28,378.4046,378.7013,373.9156,374.1035,20453100,70.411,98.7164,361.5275,11.3313,386.1329,336.4344,5.806,2630774900,26231390.0,0.0107,0
2023-11-29,374.5978,379.9867,373.2037,379.4527,28963400,64.3023,77.9084,362.7723,10.9834,385.1546,341.5087,6.0551,2601811500,26666295.0,-0.0101,0
2023-11-30,374.6571,375.8239,371.2557,374.2418,30554400,67.2786,77.5054,363.9042,10.5903,384.7701,345.2096,6.0692,2632365900,26786075.0,0.0002,0
2023-12-01,370.3065,373.9156,367.1425,372.5313,33020400,55.5581,48.8537,364.5139,9.8146,383.4793,349.1598,5.9427,2599345500,27219690.0,-0.0117,0
2023-12-04,364.9968,365.3725,358.8268,364.9572,32063300,53.0408,29.1589,364.5599,8.6714,382.0693,352.2561,6.4969,2567282200,27641655.0,-0.0144,0
2023-12-05,368.3389,368.8926,361.5163,362.337,23065000,52.8593,44.9533,364.9198,7.9436,381.0284,354.9494,6.6523,2590347200,27603490.0,0.0091,0
2023-12-06,364.6606,369.9802,363.8993,369.3474,21182100,49.2236,27.5702,364.8951,6.9894,380.2682,356.5996,6.6615,2569165100,27370900.0,-0.01,0
2023-12-07,366.7866,367.2809,362.2085,364.0971,23118900,44.9497,37.6172,365.0752,6.3317,379.7469,357.9599,6.552,2592284000,27188455.0,0.0058,0
2023-12-08,370.0297,370.2571,364.097,365.0562,20144800,54.5025,52.9441,365.5471,6.003,378.5947,360.5232,6.3444,2612428800,26953330.0,0.0088,0
2023-12-11,367.1326,367.4292,361.991,364.3442,27708800,43.0196,39.2525,365.6981,5.446,378.5094,360.8437,6.2815,2584720000,26936665.0,-0.0079,0
2023-12-12,370.178,370.2175,366.302,366.6876,24838300,51.5343,53.6449,366.1248,5.1904,378.1174,362.0705,6.1149,2609558300,27179255.0,0.0083,0
2023-12-13,370.1681,373.4014,366.6085,371.7996,30955500,45.4114,53.5983,366.5098,4.9303,378.0436,362.6238,6.1255,2578602800,27342835.0,-0.0,0
2023-12-14,361.8228,369.565,360.0431,369.12,43277500,37.4836,14.1591,366.0635,4.0045,378.4958,361.8019,6.6488,2535325300,28163705.0,-0.0228,1
2023-12-15,366.569,368.2202,362.1689,362.7325,78478200,42.0501,36.5891,366.1116,3.6122,378.3287,361.431,6.7922,2613803500,30728500.0,0.013,0
2023-12-18,368.4674,368.8135,364.5419,365.3033,21802900,39.3964,45.5607,366.336,3.4151,378.2671,361.7695,6.7555,2635606400,29810795.0,0.0052,0
2023-12-19,369.0706,369.0706,365.689,367.3204,20603700,43.6693,60.2679,366.5964,3.2699,377.9305,361.6928,6.5125,2656210100,28217725.0,0.0016,0
2023-12-20,366.4601,371.8094,366.3712,370.791,26316700,41.1299,50.5895,366.5834,2.9106,377.939,361.4421,6.5747,2629893400,28112405.0,-0.0071,1
