Date,Model_Strategy,Buy_Hold,Signal
2019-10-10,46592.84193240017,21304.268799999998,1
2019-10-11,47784.346904400176,21870.822399999997,0
2019-10-14,47784.346904400176,21839.3344,1
2019-10-15,47784.346904400176,21788.415999999997,1
2019-10-16,47784.346904400176,21700.480000000003,1
2019-10-17,47784.346904400176,21784.6912,1
2019-10-18,47784.346904400176,21889.3312,1
2019-10-21,47784.346904400176,22268.8384,1
2019-10-22,47784.346904400176,22217.92,1
2019-10-23,47784.346904400176,22515.980799999998,0
2019-10-24,47784.346904400176,22553.0368,1
2019-10-25,47784.346904400176,22830.745600000002,0
2019-10-28,47784.346904400176,23059.379200000003,0
2019-10-29,47784.346904400176,22526.195200000002,1
2019-10-30,47736.61304900018,22523.392,1
2019-10-31,48815.89564900018,23032.537600000003,1
2019-11-01,50151.04376440019,23686.067199999998,0
2019-11-04,50100.950127100194,23841.5872,1
2019-11-05,50028.965727100185,23807.3344,1
2019-11-06,50050.3512271002,23817.5104,1
2019-11-07,50627.92112710019,24092.339200000002,1
2019-11-08,50766.48302710019,24158.272000000004,1
2019-11-11,51117.288590200194,24349.5424,0
2019-11-12,51117.288590200194,24327.232000000004,1
2019-11-13,51117.288590200194,24560.281600000002,0
2019-11-14,51066.2321782002,24390.361600000004,1
2019-11-15,51621.106828600205,24680.0512,0
2019-11-18,51621.106828600205,24804.4672,0
2019-11-19,51621.106828600205,24729.28,0
2019-11-20,51621.106828600205,24441.433600000004,1
2019-11-21,51569.53935880021,24331.8784,1
2019-11-22,51524.280958800206,24310.528,1
2019-11-25,52375.2325702002,24736.6912,0
2019-11-26,52375.2325702002,24543.577600000004,1
2019-11-27,52375.2325702002,24873.1648,0
2019-11-29,52375.2325702002,24818.4064,0
2019-12-02,52375.2325702002,24531.520000000004,0
2019-12-03,52322.91433240021,24094.182399999998,1
2019-12-04,52784.70013240021,24306.803200000002,1
2019-12-05,53559.06913240021,24663.347199999997,1
2019-12-06,54593.56273240021,25139.660800000005,1
2019-12-09,53829.285132400204,24787.7632,1
2019-12-10,54143.86993240021,24932.608,1
2019-12-11,54605.65573240021,25145.228800000004,1
2019-12-12,54744.766932400205,25209.28,1
2019-12-13,55488.86173240021,25551.8848,1
2019-12-16,56438.62093240021,25989.184,1
2019-12-17,56549.54293240021,26040.256,1
2019-12-18,56414.43493240022,25978.048000000003,1
2019-12-19,56470.89673240021,26004.044799999996,1
2019-12-20,56353.969932400214,25950.208,1
2019-12-23,57273.45493240021,26373.568,1
2019-12-24,57327.915132400216,26398.6432,1
2019-12-26,58465.24093240021,26922.303999999996,1
2019-12-27,58443.05653240021,26912.0896,1
2019-12-30,58789.83373240021,27071.756800000003,1
2019-12-31,59219.42713240021,27269.555200000003,1
2020-01-02,60509.857985200215,27891.5968,0
2020-01-03,60509.857985200215,27620.4928,1
2020-01-06,60509.857985200215,27840.563199999997,1
2020-01-07,60509.857985200215,27709.6192,1
2020-01-08,60509.857985200215,28155.289600000004,1
2020-01-09,60509.857985200215,28753.216,0
2020-01-10,60509.857985200215,28818.2272,0
2020-01-13,60509.857985200215,29433.779199999997,0
2020-01-14,60509.857985200215,29036.415999999997,0
2020-01-15,60509.857985200215,28912.0,0
2020-01-16,60509.857985200215,29274.073600000003,0
2020-01-17,60509.857985200215,29598.131199999996,0
2020-01-21,60509.857985200215,29397.568,0
2020-01-22,60509.857985200215,29502.5152,0
2020-01-23,60509.857985200215,29644.5568,0
2020-01-24,60509.857985200215,29559.116800000003,0
2020-01-27,60509.857985200215,28690.0864,1
2020-01-28,60509.857985200215,29501.555200000003,0
2020-01-29,60509.857985200215,30118.9888,0
2020-01-30,60509.857985200215,30075.3664,1
2020-01-31,60509.857985200215,28742.08,1
2020-02-03,60509.857985200215,28663.167999999998,1
2020-02-04,60509.857985200215,29609.267200000002,0
2020-02-05,60509.857985200215,29850.649599999997,1
2020-02-06,60509.857985200215,30199.782399999996,0
2020-02-07,60509.857985200215,29789.3632,1
2020-02-10,60509.857985200215,29930.790400000005,1
2020-02-11,60509.857985200215,29750.272000000004,1
2020-02-12,60509.857985200215,30456.64,0
2020-02-13,60509.857985200215,30239.7952,1
2020-02-14,60509.857985200215,30247.2448,1
2020-02-18,60509.857985200215,29693.4784,0
2020-02-19,60509.857985200215,30123.4432,0
2020-02-20,60509.857985200215,29814.476799999997,1
2020-02-21,60509.857985200215,29139.750400000004,0
2020-02-24,60509.857985200215,27755.814400000003,0
2020-02-25,60509.857985200215,26815.8592,0
2020-02-26,60509.857985200215,27241.177600000003,1
2020-02-27,60509.857985200215,25460.800000000003,1
2020-02-28,60509.857985200215,25445.9392,1
2020-03-02,60509.857985200215,27814.4896,0
2020-03-03,60509.857985200215,26931.2512,0
2020-03-04,60509.857985200215,28180.211199999998,0
2020-03-05,60509.857985200215,27266.329600000005,0
2020-03-06,60509.857985200215,26904.2944,0
2020-03-09,60509.857985200215,24776.7808,0
2020-03-10,60509.857985200215,26560.8448,0
2020-03-11,60509.857985200215,25638.5536,0
2020-03-12,60509.857985200215,23107.148800000003,1
2020-03-13,60509.857985200215,25874.944000000003,0
2020-03-16,60509.857985200215,22546.8928,1
2020-03-17,60509.857985200215,23538.0352,0
2020-03-18,60509.857985200215,22961.958400000003,0
2020-03-19,60509.857985200215,22786.0864,0
2020-03-20,60509.857985200215,21339.8272,1
2020-03-23,60509.857985200215,20886.591999999997,1
2020-03-24,60509.857985200215,22981.504,0
2020-03-25,60509.857985200215,22854.937599999997,1
2020-03-26,60509.857985200215,24057.3568,0
2020-03-27,60509.857985200215,23061.568,0
2020-03-30,60509.857985200215,23719.552000000003,0
2020-03-31,60509.857985200215,23671.1296,0
2020-04-01,60509.857985200215,22425.894399999997,1
2020-04-02,60509.857985200215,22800.0256,1
2020-04-03,60509.857985200215,22472.4352,1
2020-04-06,60509.857985200215,24432.4096,1
2020-04-07,60509.857985200215,24149.516799999998,1
2020-04-08,60509.857985200215,24767.488000000005,1
2020-04-09,60509.857985200215,24946.163200000003,1
2020-04-13,60509.857985200215,25435.6864,1
2020-04-14,60509.857985200215,26720.012800000004,0
2020-04-15,60509.857985200215,26476.1728,1
2020-04-16,60509.857985200215,26686.528000000006,0
2020-04-17,60509.857985200215,26324.454400000002,0
2020-04-20,60509.857985200215,25778.176,1
2020-04-21,60509.857985200215,24981.5296,1
2020-04-22,60509.857985200215,25700.915199999996,1
2020-04-23,60509.857985200215,25601.343999999997,1
2020-04-24,60509.857985200215,26340.275200000004,1
2020-04-27,60509.857985200215,26358.8992,1
2020-04-28,60509.857985200215,25931.7376,1
2020-04-29,60509.857985200215,26783.296000000002,1
2020-04-30,60509.857985200215,27348.1984,1
2020-05-01,60509.857985200215,26907.980799999998,1
2020-05-04,60509.857985200215,27288.64,1
2020-05-05,60509.857985200215,27698.137600000002,1
2020-05-06,60509.857985200215,27983.871999999996,1
2020-05-07,60449.42023440022,28273.292800000003,1
2020-05-08,61826.01810950022,28946.099200000004,0
2020-05-11,61826.01810950022,29401.523199999996,0
2020-05-12,61826.01810950022,29065.5616,0
2020-05-13,61764.26279770023,28714.700800000006,1
2020-05-14,62143.64459770023,28891.072,1
2020-05-15,61776.239797700226,28720.268800000005,1
2020-05-18,63168.34657950023,29396.8384,0
2020-05-19,63168.34657950023,29226.995199999998,1
2020-05-20,63168.34657950023,29795.315200000005,0
2020-05-21,63168.34657950023,29573.209600000002,0
2020-05-22,63168.34657950023,29763.5968,0
2020-05-26,63168.34657950023,29561.9968,1
2020-05-27,63168.34657950023,29690.790400000005,1
2020-05-28,63168.34657950023,29703.846400000002,1
2020-05-29,63168.34657950023,29674.9312,1
2020-06-01,63168.34657950023,30039.808000000005,1
2020-06-02,63105.249087900236,30178.854400000004,1
2020-06-03,63452.62688790023,30344.972800000003,1
2020-06-04,62906.18538790024,30083.660800000005,1
2020-06-05,64632.90824730023,30940.326399999998,0
2020-06-08,64632.90824730023,31123.225600000005,1
2020-06-09,64632.90824730023,32105.8816,0
2020-06-10,64632.90824730023,32931.750400000004,0
2020-06-11,64632.90824730023,31350.937599999997,1
2020-06-12,64632.90824730023,31621.5424,1
2020-06-15,64632.90824730023,32012.569600000003,1
2020-06-16,64632.90824730023,32860.8256,0
2020-06-17,64632.90824730023,32815.0912,1
2020-06-18,64632.90824730023,32828.185600000004,1
2020-06-19,64632.90824730023,32640.6016,1
2020-06-22,64632.90824730023,33494.46400000001,1
2020-06-23,64632.90824730023,34209.28,0
2020-06-24,64632.90824730023,33605.5168,1
2020-06-25,64568.362020100234,34051.571200000006,1
2020-06-26,62585.14442010023,33005.4784,1
2020-06-29,64027.021220100236,33766.0288,1
2020-06-30,64561.30042010023,34047.8464,1
2020-07-01,64439.214820100235,33983.4496,1
2020-07-02,64439.214820100235,33983.4496,1
2020-07-06,66162.39082010023,34892.37760000001,1
2020-07-07,65957.16762010023,34784.128,1
2020-07-08,67425.34014410025,35594.1376,0
2020-07-09,67425.34014410025,35747.200000000004,1
2020-07-10,67425.34014410025,35809.6768,1
2020-07-13,67425.34014410025,35644.5184,1
2020-07-14,67425.34014410025,36234.304000000004,1
2020-07-15,67357.98840550026,36483.4432,1
2020-07-16,66529.23830550026,36034.5856,1
2020-07-17,66394.88280550027,35961.8176,1
2020-07-20,67726.16480280025,36719.5648,0
2020-07-21,67726.16480280025,36212.8384,1
2020-07-22,67726.16480280025,36314.56,1
2020-07-23,67726.16480280025,34661.9008,0
2020-07-24,67726.16480280025,34576.038400000005,1
2020-07-27,67658.51796820026,35395.3792,1
2020-07-28,66547.24196820027,34814.00320000001,1
2020-07-29,67822.64036820026,35481.2416,1
2020-07-30,68643.10556820026,35910.476800000004,1
2020-07-31,75828.08476820026,39669.376000000004,1
2020-08-03,77738.46656820027,40668.8128,1
2020-08-04,78257.55136820026,40940.37760000001,1
2020-08-05,78541.16896820026,41088.7552,1
2020-08-06,81199.70148080026,42522.11200000001,0
2020-08-07,81199.70148080026,41555.4688,1
2020-08-10,81199.70148080026,42159.3856,1
2020-08-11,81199.70148080026,40905.7024,1
2020-08-12,81199.70148080026,42265.024,0
2020-08-13,81199.70148080026,43012.902400000006,1
2020-08-14,81199.70148080026,42974.5792,1
2020-08-17,81199.70148080026,42862.4128,1
2020-08-18,81199.70148080026,43219.5328,1
2020-08-19,81199.70148080026,43273.753600000004,1
2020-08-20,81118.61560560027,44233.8688,1
2020-08-21,85297.13720560027,46513.0624,1
2020-08-24,86230.66739440025,47069.3248,0
2020-08-25,86230.66739440025,46683.2128,1
2020-08-26,86144.54332480027,47318.00320000001,1
2020-08-27,85114.91632480026,46752.3712,1
2020-08-28,84977.07352480026,46676.6464,1
2020-08-31,87770.30415670027,48259.3792,0
2020-09-01,87770.30415670027,50181.4912,0
2020-09-02,87770.30415670027,49141.926400000004,0
2020-09-03,87770.30415670027,45208.0,0
2020-09-04,87770.30415670027,45237.9136,0
2020-09-08,87770.30415670027,42193.94560000001,0
2020-09-09,87770.30415670027,43876.7488,0
2020-09-10,87770.30415670027,42444.505600000004,0
2020-09-11,87770.30415670027,41887.3216,0
2020-09-14,87770.30415670027,43143.808000000005,0
2020-09-15,87770.30415670027,43211.1232,0
2020-09-16,87770.30415670027,41935.936,0
2020-09-17,87682.62373270027,41266.5856,1
2020-09-18,84816.47016310027,39957.76,0
2020-09-21,84816.47016310027,41169.3568,0
2020-09-22,84816.47016310027,41816.2816,0
2020-09-23,84816.47016310027,40062.476800000004,1
2020-09-24,84731.73901510028,40473.8176,1
2020-09-25,87910.51381510028,41992.038400000005,1
2020-09-28,90008.87341510027,42994.24,1
2020-09-29,89327.64421510028,42668.876800000005,1
2020-09-30,90674.34421510028,43312.0768,1
2020-10-01,91350.24072430027,43678.566399999996,0
2020-10-02,91258.99990660028,42268.7488,1
2020-10-05,93974.34779080027,43570.0864,0
2020-10-06,93974.34779080027,42321.1264,1
2020-10-07,93974.34779080027,43039.0912,1
2020-10-08,93974.34779080027,42997.9648,1
2020-10-09,93974.34779080027,43745.8432,1
2020-10-12,93974.34779080027,46524.275200000004,0
2020-10-13,93974.34779080027,45290.2528,0
2020-10-14,93974.34779080027,45323.8912,0
2020-10-15,93974.34779080027,45144.4096,0
2020-10-16,93974.34779080027,44512.4608,0
2020-10-19,93974.34779080027,43375.6288,0
2020-10-20,93974.34779080027,43947.7888,0
2020-10-21,93974.34779080027,43708.441600000006,0
2020-10-22,93974.34779080027,43289.6512,0
2020-10-23,93974.34779080027,43024.1536,0
2020-10-26,93974.34779080027,43027.8784,0
2020-10-27,93974.34779080027,43607.488000000005,0
2020-10-28,93974.34779080027,41588.185600000004,0
2020-10-29,93974.34779080027,43128.832,0
2020-10-30,93974.34779080027,40713.1264,1
2020-11-02,93974.34779080027,40679.488000000005,1
2020-11-03,93974.34779080027,41303.9872,1
2020-11-04,93974.34779080027,42990.476800000004,1
2020-11-05,93974.34779080027,44516.185600000004,0
2020-11-06,93974.34779080027,44465.6128,0
2020-11-09,93974.34779080027,43577.8432,1
2020-11-10,93974.34779080027,43446.7456,1
2020-11-11,93974.34779080027,44765.286400000005,0
2020-11-12,93974.34779080027,44660.416,0
2020-11-13,93974.34779080027,44679.1168,0
2020-11-16,93974.34779080027,45068.72320000001,0
2020-11-17,93974.34779080027,44727.8464,0
2020-11-18,93974.34779080027,44218.393599999996,0
2020-11-19,93974.34779080027,44446.873600000006,0
2020-11-20,93974.34779080027,43959.923200000005,0
2020-11-23,93974.34779080027,42652.5952,0
2020-11-24,93974.34779080027,43147.0336,0
2020-11-25,93974.34779080027,43469.2096,1
2020-11-27,93974.34779080027,43678.98880000001,1
2020-11-30,93974.34779080027,44600.4736,1
2020-12-01,93974.34779080027,45975.232,0
2020-12-02,93974.34779080027,46110.092800000006,0
2020-12-03,93974.34779080027,46057.6384,1
2020-12-04,93974.34779080027,45799.168000000005,1
2020-12-07,93974.34779080027,46361.07520000001,1
2020-12-08,93974.34779080027,46597.0432,1
2020-12-09,93974.34779080027,45623.104,1
2020-12-10,93974.34779080027,46169.9968,1
2020-12-11,93880.49058760027,45859.1104,1
2020-12-14,93397.41498760028,45623.104,1
2020-12-15,97976.5352884003,47908.1344,0
2020-12-16,97878.6623519003,47881.9072,1
2020-12-17,98560.19935190032,48215.296,1
2020-12-18,96998.0493519003,47451.136000000006,1
2020-12-21,98200.27685190031,48039.232,1
2020-12-22,100995.34785190031,49406.502400000005,1
2020-12-23,100290.8103519003,49061.8624,1
2020-12-24,101064.2708519003,49440.2176,1
2020-12-28,104573.9734314003,51208.2688,0
2020-12-29,104573.9734314003,50526.5152,0
2020-12-30,104573.9734314003,50095.744,0
2020-12-31,104573.9734314003,49709.9008,0
2021-01-04,104573.9734314003,48481.254400000005,0
2021-01-05,104573.9734314003,49080.6016,0
2021-01-06,104573.9734314003,47428.6336,0
2021-01-07,104573.9734314003,49046.8864,0
2021-01-08,104573.9734314003,49470.1696,0
2021-01-11,104573.9734314003,48320.1664,0
2021-01-12,104573.9734314003,48252.736000000004,0
2021-01-13,104573.9734314003,49035.635200000004,0
2021-01-14,104573.9734314003,48293.9776,0
2021-01-15,104573.9734314003,47630.9248,0
2021-01-19,104573.9734314003,47889.395200000006,0
2021-01-20,104573.9734314003,49462.6816,0
2021-01-21,104573.9734314003,51275.7376,0
2021-01-22,104469.51292140031,52099.801600000006,1
2021-01-25,107254.04952240031,53541.9904,0
2021-01-26,107254.04952240031,53631.88480000001,0
2021-01-27,107254.04952240031,53219.85280000001,0
2021-01-28,107254.04952240031,51358.144,0
2021-01-29,107254.04952240031,49436.4544,1
2021-02-01,107254.04952240031,50253.06880000001,0
2021-02-02,107254.04952240031,50571.4816,1
2021-02-03,107254.04952240031,50178.150400000006,0
2021-02-04,107254.04952240031,51470.502400000005,0
2021-02-05,107254.04952240031,51311.0656,0
2021-02-08,107254.04952240031,51367.32160000001,0
2021-02-09,107254.04952240031,51029.70879999999,0
2021-02-10,107254.04952240031,50797.081600000005,0
2021-02-11,107254.04952240031,50699.584,0
2021-02-12,107254.04952240031,50789.59360000001,0
2021-02-16,107254.04952240031,49971.7504,0
2021-02-17,107254.04952240031,49090.1632,0
2021-02-18,107254.04952240031,48666.2272,0
2021-02-19,107254.04952240031,48726.2464,0
2021-02-22,107254.04952240031,47274.419200000004,0
2021-02-23,107254.04952240031,47221.888,0
2021-02-24,107254.04952240031,47030.5792,0
2021-02-25,107254.04952240031,45394.8928,1
2021-02-26,107254.04952240031,45496.192,0
2021-03-01,107254.04952240031,47945.920000000006,0
2021-03-02,107254.04952240031,46944.2944,0
2021-03-03,107254.04952240031,45796.3264,0
2021-03-04,107254.04952240031,45072.256,0
2021-03-05,107254.04952240031,45556.211200000005,0
2021-03-08,107254.04952240031,43657.94560000001,0
2021-03-09,107254.04952240031,45432.4096,0
2021-03-10,107254.04952240031,45016.0,0
2021-03-11,107254.04952240031,45758.80960000001,1
2021-03-12,107254.04952240031,45409.9072,0
2021-03-15,107254.04952240031,46520.358400000005,1
2021-03-16,107254.04952240031,47113.1008,1
2021-03-17,107254.04952240031,46809.2416,0
2021-03-18,107254.04952240031,45222.3232,1
2021-03-19,107254.04952240031,45019.7632,0
2021-03-22,107254.04952240031,46295.2576,0
2021-03-23,107146.90316540032,45976.384000000005,1
2021-03-24,105004.72066540031,45057.28,1
2021-03-25,105336.3973729003,45244.8256,0
2021-03-26,105336.3973729003,45477.4528,0
2021-03-29,105336.3973729003,45544.96000000001,1
2021-03-30,105336.3973729003,44986.009600000005,1
2021-03-31,105336.3973729003,45830.08,1
2021-04-01,105336.3973729003,46148.9536,1
2021-04-05,105336.3973729003,47236.902400000006,1
2021-04-06,105336.3973729003,47353.216,1
2021-04-07,105336.3973729003,47987.200000000004,1
2021-04-08,105336.3973729003,48910.0672,1
2021-04-09,105336.3973729003,49900.479999999996,0
2021-04-12,105336.3973729003,49240.2304,1
2021-04-13,105336.3973729003,50436.92800000001,0
2021-04-14,105336.3973729003,49536.6016,1
2021-04-15,105336.3973729003,50463.193600000006,0
2021-04-16,105336.3973729003,50335.66720000001,0
2021-04-19,105336.3973729003,50590.758400000006,0
2021-04-20,105336.3973729003,49941.76000000001,0
2021-04-21,105336.3973729003,50088.064000000006,0
2021-04-22,105336.3973729003,49502.80960000001,1
2021-04-23,105336.3973729003,50395.686400000006,0
2021-04-26,105336.3973729003,50545.75360000001,0
2021-04-27,105336.3973729003,50421.952000000005,0
2021-04-28,105336.3973729003,50118.0928,1
2021-04-29,105336.3973729003,50080.576,0
2021-04-30,105336.3973729003,49322.75199999999,0
2021-05-03,105336.3973729003,49727.9104,0
2021-05-04,105336.3973729003,47968.4608,1
2021-05-05,105336.3973729003,48062.2336,0
2021-05-06,105336.3973729003,48677.4784,0
2021-05-07,105336.3973729003,48936.793600000005,0
2021-05-10,105336.3973729003,47674.124800000005,0
2021-05-11,105336.3973729003,47320.883200000004,0
2021-05-12,105336.3973729003,46140.928,1
2021-05-13,105336.3973729003,46967.6416,0
2021-05-14,105336.3973729003,47899.609599999996,0
2021-05-17,105336.3973729003,47456.1664,0
2021-05-18,105336.3973729003,46922.5216,0
2021-05-19,105336.3973729003,46862.4256,1
2021-05-20,105336.3973729003,47847.0016,0
2021-05-21,105336.3973729003,47140.5184,1
2021-05-24,105231.16977790032,47768.0896,1
2021-05-25,105065.60757790031,47692.940800000004,1
2021-05-26,105024.15357790032,47674.124800000005,1
2021-05-27,103724.35917790032,47084.1472,1
2021-05-28,103169.63697790031,46832.358400000005,1
2021-06-01,102896.46357790031,46708.3648,1
2021-06-02,103542.21537790031,47001.472,1
2021-06-03,102283.79037790031,46430.272000000004,1
2021-06-04,104229.33657790032,47313.3568,1
2021-06-07,104237.62737790031,47317.12,1
2021-06-08,104933.12397790031,47632.8064,1
2021-06-09,105255.95757790032,47779.340800000005,1
2021-06-10,104411.48037790031,47396.03200000001,1
2021-06-11,105438.10137790031,47862.016,1
2021-06-14,108029.48397790032,49038.2464,1
2021-06-15,107334.07197790031,48722.5984,1
2021-06-16,107756.2259779003,48914.2144,1
2021-06-17,109114.05597790031,49530.5344,1
2021-06-18,108012.9023779003,49030.72,1
2021-06-21,109536.29457790032,49722.1888,1
2021-06-22,110927.20317790032,50353.523199999996,1
2021-06-23,110695.31457790031,50248.2688,1
2021-06-24,110455.21977790032,50139.289600000004,1
2021-06-25,110206.91877790033,50026.585600000006,1
2021-06-28,111589.53657790032,50654.156800000004,1
2021-06-29,112872.74937790031,51236.608,1
2021-06-30,113394.39297790031,51473.3824,1
2021-07-01,113651.06937790032,51589.888000000006,1
2021-07-02,115878.07977790032,52600.729600000006,1
2021-07-06,117583.61577790031,53374.8736,1
2021-07-07,119575.03302850033,54333.107200000006,0
2021-07-08,119575.03302850033,53833.3312,1
2021-07-09,119575.03302850033,54536.0512,0
2021-07-12,119575.03302850033,54306.80320000001,1
2021-07-13,119575.03302850033,54735.193600000006,0
2021-07-14,119575.03302850033,56054.23360000001,0
2021-07-15,119575.03302850033,55802.4448,0
2021-07-16,119575.03302850033,55017.0496,0
2021-07-19,119575.03302850033,53536.4608,1
2021-07-20,119575.03302850033,54926.8864,1
2021-07-21,119575.03302850033,54645.0304,1
2021-07-22,119575.03302850033,55171.14880000001,1
2021-07-23,119575.03302850033,55832.55040000001,0
2021-07-26,119575.03302850033,55994.0992,0
2021-07-27,119575.03302850033,55159.859200000006,0
2021-07-28,119575.03302850033,54487.2064,0
2021-07-29,119455.59624050034,54735.193600000006,1
2021-07-30,119516.48414730032,54817.9072,0
2021-08-02,119516.48414730032,54690.11200000001,1
2021-08-03,119516.48414730032,55381.58080000001,0
2021-08-04,119516.48414730032,55227.4816,0
2021-08-05,119516.48414730032,55268.83839999999,0
2021-08-06,119516.48414730032,55005.41440000001,1
2021-08-09,119516.48414730032,54986.56,1
2021-08-10,119516.48414730032,54802.1632,1
2021-08-11,119516.48414730032,54900.0064,1
2021-08-12,119516.48414730032,56040.37120000001,1
2021-08-13,119516.48414730032,56119.3984,0
2021-08-16,119516.48414730032,56879.6416,0
2021-08-17,119516.48414730032,56529.62560000001,0
2021-08-18,119516.48414730032,55088.20480000001,1
2021-08-19,119516.48414730032,55216.153600000005,1
2021-08-20,119397.09785370032,55776.908800000005,1
2021-08-23,120501.02042670031,56348.9536,0
2021-08-24,120501.02042670031,56315.0848,1
2021-08-25,120501.02042670031,55840.9216,1
2021-08-26,120501.02042670031,55532.3008,1
2021-08-27,120501.02042670031,55931.2384,1
2021-08-30,120380.66380550033,57632.32000000001,1
2021-08-31,119366.69520550032,57146.8288,1
2021-09-01,119901.22820550033,57402.764800000004,1
2021-09-02,120676.52954530032,57831.808000000005,0
2021-09-03,120676.52954530032,58076.416000000005,0
2021-09-07,120676.52954530032,58975.897600000004,0
2021-09-08,120555.97689230033,58381.2736,1
2021-09-09,119747.67199230034,57989.8624,1
2021-09-10,115668.16017540033,56070.476800000004,0
2021-09-13,115668.16017540033,56288.7424,0
2021-09-14,115668.16017540033,55750.566399999996,0
2021-09-15,115668.16017540033,56093.056,0
2021-09-16,115668.16017540033,56002.739199999996,0
2021-09-17,115668.16017540033,54975.270399999994,0
2021-09-20,115668.16017540033,53801.07520000001,1
2021-09-21,115668.16017540033,53985.472,0
2021-09-22,115668.16017540033,54896.243200000004,0
2021-09-23,115668.16017540033,55265.07520000001,0
2021-09-24,115668.16017540033,55298.944,0
2021-09-27,115668.16017540033,54715.609599999996,0
2021-09-28,115668.16017540033,53413.427200000006,0
2021-09-29,115668.16017540033,53759.68000000001,0
2021-09-30,115668.16017540033,53259.136,0
2021-10-01,115668.16017540033,53691.904,0
2021-10-04,115668.16017540033,52370.9056,1
2021-10-05,115668.16017540033,53112.332800000004,0
2021-10-06,115668.16017540033,53447.296,0
2021-10-07,115668.16017540033,53932.7872,1
2021-10-08,115552.61546040035,53786.0224,1
2021-10-11,115479.85046040035,53752.153600000005,1
2021-10-12,114428.71796040035,53262.8992,1
2021-10-13,113943.53546040035,53037.06880000001,1
2021-10-14,116247.92546040034,54109.6576,1
2021-10-15,117121.27046040035,54516.16,1
2021-10-18,118503.88796040033,55159.7056,1
2021-10-19,120170.47260540035,55991.4112,0
2021-10-20,120170.47260540035,56179.609599999996,0
2021-10-21,120170.47260540035,56262.399999999994,0
2021-10-22,120170.47260540035,55965.107200000006,0
2021-10-25,120050.43236780037,55946.29120000001,1
2021-10-26,120478.95661660036,56202.1888,0
2021-10-27,120478.95661660036,56025.318400000004,0
2021-10-28,120478.95661660036,57425.344,0
2021-10-29,120478.95661660036,56382.822400000005,0
2021-11-01,120478.95661660036,56066.7136,0
2021-11-02,120478.95661660036,56465.6512,0
2021-11-03,120478.95661660036,57018.88,0
2021-11-04,120478.95661660036,56819.4304,0
2021-11-05,120478.95661660036,57022.9504,0
2021-11-08,120478.95661660036,56706.3424,0
2021-11-09,120478.95661660036,56845.811200000004,0
2021-11-10,120478.95661660036,55756.556800000006,1
2021-11-11,120478.95661660036,55737.702399999995,1
2021-11-12,120478.95661660036,56536.729600000006,1
2021-11-15,120478.95661660036,56540.5312,1
2021-11-16,120358.61098980038,56917.427200000006,1
2021-11-17,122343.0577898004,57855.88480000001,1
2021-11-18,125833.92698980037,59506.739199999996,1
2021-11-19,127841.85496220038,60516.8128,0
2021-11-22,127841.85496220038,60693.952000000005,0
2021-11-23,127714.16328380039,60840.9472,1
2021-11-24,128133.52508380037,61040.7424,1
2021-11-26,124075.15388380038,59107.2256,1
2021-11-29,126788.55288380038,60399.961599999995,1
2021-11-30,130660.78281680038,62307.097599999994,0
2021-12-01,130660.78281680038,62107.340800000005,0
2021-12-02,130530.2676208004,61726.6816,1
2021-12-03,128999.9724208004,61002.995200000005,1
2021-12-06,131773.5208208004,62314.62400000001,1
2021-12-07,136443.9012208004,64523.27680000001,1
2021-12-08,139412.6189364004,65993.1904,0
2021-12-09,139412.6189364004,65797.1968,0
2021-12-10,139412.6189364004,67640.2816,0
2021-12-13,139412.6189364004,66241.9456,0
2021-12-14,139412.6189364004,65710.52799999999,0
2021-12-15,139412.6189364004,67583.71840000001,0
2021-12-16,139412.6189364004,64930.3552,0
2021-12-17,139412.6189364004,64508.224,0
2021-12-20,139412.6189364004,63984.332800000004,1
2021-12-21,139412.6189364004,65205.4912,1
2021-12-22,139412.6189364004,66204.2752,1
2021-12-23,139412.6189364004,66445.504,1
2021-12-27,139412.6189364004,67971.9424,0
2021-12-28,139412.6189364004,67579.9552,0
2021-12-29,139273.3520751004,67613.9008,1
2021-12-30,138218.86515000043,67169.152,0
2021-12-31,138218.86515000043,66931.6864,0
2022-01-03,138218.86515000043,68605.12,0
2022-01-04,138218.86515000043,67734.4768,0
2022-01-05,138218.86515000043,65932.9024,0
2022-01-06,138218.86515000043,64832.3584,1
2022-01-07,138218.86515000043,64896.409600000006,0
2022-01-10,138218.86515000043,64903.97440000001,0
2022-01-11,138218.86515000043,65993.1904,0
2022-01-12,138218.86515000043,66162.80320000001,0
2022-01-13,138218.86515000043,64903.97440000001,0
2022-01-14,138218.86515000043,65235.635200000004,0
2022-01-18,138218.86515000043,64003.14880000001,0
2022-01-19,138218.86515000043,62657.6128,0
2022-01-20,138218.86515000043,62009.344,0
2022-01-21,138218.86515000043,61217.8432,0
2022-01-24,138218.86515000043,60920.0896,0
2022-01-25,138218.86515000043,60226.585600000006,1
2022-01-26,138218.86515000043,60192.678400000004,1
2022-01-27,138218.86515000043,60015.53920000001,1
2022-01-28,138218.86515000043,64202.9056,1
2022-01-31,138218.86515000043,65880.1408,0
2022-02-01,138218.86515000043,65816.0512,0
2022-02-02,138218.86515000043,66279.6544,0
2022-02-03,138218.86515000043,65171.545600000005,0
2022-02-04,138218.86515000043,65062.144,0
2022-02-07,138218.86515000043,64786.62400000001,0
2022-02-08,138218.86515000043,65982.9376,0
